training_step, return
1316669,600.0
1317251,330.0
1318188,600.0
1318986,600.0
1319966,550.0
1321404,885.0
1322232,515.0
1323140,600.0
1324023,600.0
1325068,800.0
1325821,590.0
1326562,445.0
1327377,545.0
1328224,575.0
1329948,1050.0
1331705,1105.0
1333142,895.0
1334064,600.0
1335057,800.0
1336800,1205.0
1337665,575.0
1339371,1175.0
1340337,600.0
1341133,630.0
1342055,605.0
1342951,605.0
1343859,570.0
1345672,1200.0
1346608,570.0
1347423,575.0
1348389,740.0
1350119,1475.0
1351172,570.0
1351984,600.0
1352601,545.0
1353582,575.0
1354518,600.0
1355489,575.0
1356288,545.0
1357953,1230.0
1358925,525.0
1359662,545.0
1360643,570.0
1361704,770.0
1362734,575.0
1364335,1070.0
1365056,540.0
1366101,600.0
1366998,800.0
1367834,570.0
1368749,560.0
1369568,600.0
1370516,600.0
1371253,520.0
1372195,575.0
1373663,1085.0
1374553,575.0
1376136,920.0
1376739,320.0
1378192,1020.0
1379066,605.0
1379973,600.0
1380907,980.0
1381881,725.0
1382663,600.0
1383388,495.0
1384378,550.0
1385415,800.0
1386934,1000.0
1387713,525.0
1389381,1175.0
1391203,980.0
1392354,600.0
1393627,670.0
1394494,605.0
1395325,550.0
1396174,495.0
1397059,600.0
1397933,575.0
1398886,610.0
1399671,570.0
1400252,250.0
1401107,485.0
1402005,515.0
1402945,605.0
1405094,1430.0
1406054,600.0
1406777,745.0
1407674,600.0
1408403,360.0
1409369,910.0
1410180,780.0
1411123,610.0
1412278,770.0
1413405,600.0
1414278,525.0
1416009,1080.0
1417051,600.0
1417841,525.0
1418711,545.0
1419585,570.0
1420495,970.0
1421360,570.0
1421996,435.0
1423097,580.0
1424046,575.0
1425029,750.0
1426098,730.0
1427120,600.0
1427953,495.0
1428708,525.0
1429362,425.0
1430289,570.0
1431100,520.0
1432540,910.0
1433487,515.0
1434101,410.0
1434704,335.0
1435548,600.0
1436336,745.0
1437098,545.0
1437780,455.0
1439749,1170.0
1440744,600.0
1441905,800.0
1442703,615.0
1443616,540.0
1445485,1150.0
1446398,575.0
1447216,555.0
1448024,540.0
1448808,510.0
1450684,1235.0
1451419,770.0
1452182,515.0
1452921,525.0
1453699,600.0
1454607,555.0
1455248,545.0
1456089,715.0
1456916,545.0
1457337,125.0
1458141,570.0
1459548,695.0
1460351,600.0
1461045,545.0
1461932,600.0
1462749,545.0
1463257,270.0
1464259,805.0
1465131,545.0
1467144,1115.0
1467962,580.0
1469220,545.0
1469918,575.0
1471097,845.0
1471981,600.0
1473015,775.0
1473900,440.0
1474869,500.0
1475603,570.0
1476662,575.0
1477591,525.0
1479454,1150.0
1480210,540.0
1480876,330.0
1481835,600.0
1482582,525.0
1483531,550.0
1485253,1175.0
1486289,600.0
1487973,1175.0
1488860,600.0
1489652,525.0
1490333,475.0
1492311,1430.0
1493086,570.0
1493805,545.0
1494473,560.0
1495170,545.0
1495981,545.0
1496833,600.0
1497580,545.0
1500060,2005.0
1500919,605.0
1501762,575.0
1503500,1120.0
1504542,600.0
1505383,600.0
1506224,540.0
1507124,750.0
1508125,555.0
1509488,740.0
1510067,390.0
1510827,540.0
1511711,675.0
1512283,375.0
1513103,575.0
1514015,570.0
1515305,1005.0
1516338,600.0
1517107,515.0
1518086,570.0
1519103,540.0
1519940,455.0
1521125,800.0
1522237,545.0
1523093,570.0
1523994,800.0
1524861,570.0
1526189,680.0
1526981,600.0
1527766,745.0
1529376,1325.0
1530359,640.0
1531479,600.0
1532341,600.0
1533248,800.0
1535238,1385.0
1536106,750.0
1536987,545.0
1538374,730.0
1539285,570.0
1540747,915.0
1541663,600.0
1543019,805.0
1543670,395.0
1544540,600.0
1545546,685.0
1546484,805.0
1547570,600.0
1549210,1120.0
1549801,325.0
1550710,770.0
1551538,540.0
1552492,740.0
1553506,570.0
1554387,775.0
1555321,770.0
1556280,335.0
1557350,600.0
1558270,745.0
1559160,605.0
1559913,495.0
1560804,515.0
1561464,280.0
1562423,775.0
1563498,515.0
1564640,600.0
1565511,520.0
1567285,1165.0
1568118,575.0
1569239,800.0
1570099,500.0
1570692,365.0
1572438,1630.0
1573255,545.0
1573948,350.0
1574870,600.0
1576327,1035.0
1577115,685.0
1578055,575.0
1578874,600.0
1579663,885.0
1580645,725.0
1582288,1060.0
1584076,1400.0
1585014,770.0
1585766,525.0
1586704,570.0
1587832,545.0
1588681,600.0
1589635,570.0
1590427,275.0
1591267,575.0
1592074,400.0
1592684,370.0
1593558,770.0
1594300,420.0
1595239,570.0
1596148,575.0
1596980,545.0
1597992,600.0
1599449,1000.0
1600386,775.0
1601791,830.0
1603275,900.0
1604172,920.0
1604834,545.0
1605573,550.0
1606704,605.0
1607699,600.0
1608551,480.0
1610654,1355.0
1611355,575.0
1612702,1010.0
1614474,1330.0
1615297,575.0
1616325,695.0
1617305,570.0
1618242,800.0
1619133,540.0
1619937,745.0
1620788,600.0
1621359,365.0
1623428,1405.0
1624675,570.0
1625403,625.0
1627503,2030.0
1629314,1425.0
1630230,600.0
1631271,570.0
1632341,745.0
1633249,600.0
1634738,945.0
1635603,490.0
1636628,600.0
1638169,1055.0
1639135,605.0
1639967,575.0
1640729,400.0
1641840,540.0
1642847,600.0
1643592,670.0
1644598,540.0
1645536,585.0
1646426,1005.0
1647367,600.0
1648248,575.0
1649240,540.0
1650204,770.0
1651159,770.0
1652126,605.0
1653328,605.0
1654282,575.0
1656335,1385.0
1657104,520.0
1657993,600.0
1659994,1385.0
1661059,805.0
1661678,335.0
1662685,750.0
1663707,555.0
1664676,605.0
1665601,805.0
1667333,1230.0
1668372,600.0
1669134,605.0
1670139,605.0
1670873,570.0
1671834,530.0
1672741,775.0
1673588,610.0
1674500,600.0
1675397,525.0
1676367,500.0
1677157,575.0
1678071,810.0
1678867,545.0
1679898,570.0
1680684,745.0
1682596,1545.0
1683306,540.0
1684219,600.0
1685780,1145.0
1686772,800.0
1688489,1230.0
1689396,600.0
1690145,545.0
1691008,570.0
1692381,950.0
1693786,1110.0
1694752,580.0
1695648,600.0
1696461,600.0
1698309,1430.0
1699066,555.0
1699935,600.0
1700704,570.0
1702195,770.0
1703076,600.0
1704697,1155.0
1705431,515.0
1706246,745.0
1707925,1045.0
1709853,1175.0
1710733,600.0
1712711,1385.0
1713474,425.0
1714261,770.0
1715110,500.0
1716059,670.0
1718256,1750.0
1719022,525.0
1719861,525.0
1720687,600.0
1721614,605.0
1723515,1405.0
1724229,570.0
1725106,600.0
1726008,545.0
1727008,545.0
1727938,570.0
1730628,1785.0
1732515,1230.0
1733336,500.0
1734201,740.0
1735923,1635.0
1736927,710.0
1737696,540.0
1738379,530.0
1739227,570.0
1739999,600.0
1740892,495.0
1741693,515.0
1742580,545.0
1743446,685.0
1745203,1095.0
1746091,570.0
1746899,810.0
1748180,835.0
1748970,520.0
1749755,500.0
1750447,545.0
1751524,725.0
1752287,925.0
1753031,410.0
1754174,600.0
1756411,1365.0
1757337,515.0
1758185,525.0
1758974,600.0
1759979,775.0
1760935,575.0
1761787,780.0
1762745,600.0
1763552,600.0
1764434,600.0
1765380,580.0
1766146,515.0
1767012,600.0
1767812,600.0
1768683,570.0
1769619,600.0
1770281,545.0
1771124,555.0
1771945,940.0
1772925,800.0
1773767,775.0
1774703,600.0
1775596,575.0
1776505,770.0
1777597,770.0
1779439,1290.0
1781048,1170.0
1781728,545.0
1782602,600.0
1783399,470.0
1785422,1145.0
1786276,545.0
1787665,945.0
1788811,570.0
1789668,600.0
1790576,605.0
1791402,520.0
1792972,1175.0
1794499,1125.0
1795422,775.0
1796370,575.0
1797575,840.0
1798557,775.0
1799723,575.0
1800497,600.0
1801305,540.0
1803031,945.0
1803922,705.0
1805254,1095.0
1806071,600.0
1807008,525.0
1807793,525.0
1808594,600.0
1809682,600.0
1810358,545.0
1812155,1300.0
1813879,1140.0
1815359,1155.0
1816974,930.0
1817948,745.0
1820574,2005.0
1821164,435.0
1821895,525.0
1823042,845.0
1823992,770.0
1825560,1175.0
1826274,550.0
1827267,600.0
1828160,515.0
1828945,470.0
1829714,460.0
1830699,600.0
1831540,500.0
1832300,515.0
1833210,600.0
1834161,600.0
1834806,670.0
1835692,770.0
1836620,570.0
1839066,1770.0
1840085,575.0
1841031,665.0
1841976,600.0
1842718,550.0
1843582,570.0
1844287,525.0
1845065,540.0
1845638,475.0
1846404,515.0
1847952,895.0
1848696,555.0
1849573,550.0
1850411,570.0
1851524,570.0
1852074,345.0
1852770,570.0
1853579,485.0
1855293,1205.0
1856087,550.0
1856989,600.0
1857879,690.0
1858704,700.0
1859500,605.0
1860268,525.0
1861924,1055.0
1862753,570.0
1863571,770.0
1864502,545.0
1865335,740.0
1866938,1025.0
1867941,600.0
1868926,800.0
1869762,600.0
1871535,1580.0
1872329,755.0
1873092,600.0
1873970,515.0
1874819,515.0
1876465,1320.0
1877275,575.0
1878032,575.0
1878999,575.0
1880855,1090.0
1881765,540.0
1883331,1210.0
1884014,570.0
1884960,600.0
1885990,600.0
1886858,575.0
1887910,700.0
1888892,600.0
1890699,1430.0
1891427,530.0
1892254,515.0
1893157,600.0
1894034,570.0
1894866,600.0
1895721,600.0
1896460,570.0
1897356,510.0
1898432,600.0
1899462,600.0
1900385,600.0
1901150,545.0
1902793,1510.0
1903466,575.0
1904591,600.0
1906295,1545.0
1907215,600.0
1907939,570.0
1908797,545.0
1909619,770.0
1911181,1060.0
1912169,800.0
1914188,1320.0
1915887,1175.0
1916722,600.0
1918329,910.0
1919041,540.0
1919807,525.0
1921706,1160.0
1922693,550.0
1923639,570.0
1924471,600.0
1925234,545.0
1926033,540.0
1927289,600.0
1928156,770.0
1929208,600.0
1929966,545.0
1930938,600.0
1932257,995.0
1933202,515.0
1934090,600.0
1935177,845.0
1936015,600.0
1937584,1015.0
1938282,545.0
1939101,545.0
1940314,600.0
1941349,800.0
1942268,800.0
1943995,1275.0
1944721,570.0
1946335,1205.0
1947252,770.0
1948827,1060.0
1950382,1110.0
1951600,805.0
1952404,550.0
1953244,570.0
1954056,600.0
1954812,445.0
1955740,810.0
1956646,600.0
1957715,605.0
1958561,525.0
1959560,575.0
1960352,515.0
1961216,470.0
1963188,1240.0
1963943,745.0
1964498,390.0
1965174,545.0
1965868,745.0
1966755,485.0
1967797,585.0
1968667,570.0
1970257,1125.0
1971098,770.0
1972543,1010.0
1973340,500.0
1973986,350.0
1974894,575.0
1976998,1605.0
1977829,600.0
1978657,605.0
1979679,605.0
1980633,470.0
1981420,540.0
1982416,580.0
1983284,555.0
1984074,545.0
1984810,525.0
1986380,980.0
1987177,600.0
1988102,500.0
1988965,440.0
1989939,775.0
1990816,575.0
1991944,600.0
1992941,600.0
1993978,800.0
1994677,520.0
1995522,570.0
1996543,570.0
1997312,970.0
1998239,600.0
2000291,1400.0
2001150,775.0
2002098,575.0
2003937,1370.0
2004476,470.0
2006344,1230.0
2007339,555.0
2008290,800.0
2009315,600.0
2011210,1435.0
2012080,600.0
2012923,570.0
2013837,600.0
2014769,605.0
2016225,1295.0
2016671,260.0
2017528,605.0
2018251,540.0
2019713,1315.0
2020628,600.0
2021587,485.0
2022460,600.0
2023377,745.0
2024295,515.0
2025179,545.0
2026086,770.0
2026877,550.0
2027774,600.0
2028600,600.0
2029533,600.0
2030553,600.0
2031298,600.0
2032149,485.0
2032985,945.0
2034897,1430.0
2035748,600.0
2036866,570.0
2037878,570.0
2038656,555.0
2039615,575.0
2041475,1170.0
2042642,600.0
2043526,800.0
2044118,415.0
2045002,610.0
2045767,335.0
2047726,1640.0
2048915,750.0
2049522,330.0
2050588,600.0
2051583,600.0
2052526,740.0
2053506,745.0
2054996,1035.0
2055955,600.0
2057628,1325.0
2058178,340.0
2059009,800.0
2059755,605.0
2060754,600.0
2062332,1120.0
2064388,1800.0
2065055,610.0
2065795,770.0
2067569,1200.0
2068435,500.0
2069271,545.0
2070017,570.0
2071024,575.0
2072273,795.0
2073118,800.0
2074634,1355.0
2075685,800.0
2076756,805.0
2077658,810.0
2079087,1010.0
2080013,520.0
2080690,655.0
2081538,800.0
2082324,510.0
2083191,545.0
2083822,335.0
2084477,545.0
2085371,515.0
2086285,600.0
2087264,575.0
2088117,1000.0
2089988,1025.0
2091016,600.0
2091852,540.0
2092734,540.0
2093573,580.0
2094519,610.0
2095304,575.0
2096164,600.0
2096966,580.0
2098128,830.0
2099101,570.0
2099891,605.0
2100708,745.0
2101569,865.0
2103358,1800.0
2104277,600.0
2106113,1230.0
2107127,600.0
2109282,1430.0
2110282,775.0
2111019,575.0
2112578,895.0
2114089,1230.0
2115518,880.0
2116294,770.0
2117277,600.0
2118161,600.0
2119925,1205.0
2120831,770.0
2121648,600.0
2123949,1635.0
2124746,605.0
2126513,1090.0
2127509,605.0
2128253,540.0
2129293,600.0
2130161,570.0
2130939,440.0
2132642,1145.0
2133402,515.0
2133995,335.0
2134800,545.0
2135845,570.0
2136715,570.0
2137297,415.0
2139453,1230.0
2140292,485.0
2141405,600.0
2142189,545.0
2143015,515.0
2143800,695.0
2144739,515.0
2146168,925.0
2147595,1160.0
2148893,820.0
2149828,575.0
2150389,440.0
2151194,600.0
2151991,570.0
2152936,540.0
2154954,1470.0
2155719,570.0
2157674,1120.0
2158759,600.0
2159635,610.0
2160443,575.0
2161251,515.0
2162095,570.0
2162809,770.0
2163794,600.0
2164593,750.0
2165682,600.0
2166564,805.0
2167460,600.0
2168209,570.0
2169001,600.0
2169873,605.0
2170725,575.0
2171552,570.0
2173575,1205.0
2175319,1230.0
2176161,560.0
2177909,1315.0
2178632,540.0
2179592,600.0
2180648,600.0
2181592,600.0
2183442,1240.0
2184455,570.0
2185300,600.0
2186647,880.0
2187339,710.0
2188122,575.0
2188992,775.0
2189860,545.0
2191200,1040.0
2192195,515.0
2193565,1410.0
2195438,1170.0
2196193,550.0
2197825,1630.0
2198631,600.0
2199718,600.0
2200657,800.0
2201774,550.0
2202872,600.0
2203749,570.0
2205313,955.0
2206321,600.0
2207723,875.0
2209381,1375.0
2210259,600.0
2211183,800.0
2212098,575.0
2212992,600.0
2214728,1090.0
2215650,600.0
2216503,570.0
2217420,605.0
2218138,600.0
2218859,545.0
2219603,540.0
2220452,540.0
2221108,600.0
2222037,575.0
2222928,600.0
2223736,545.0
2224607,600.0
2225250,575.0
2226305,800.0
2227294,605.0
2228423,600.0
2229149,945.0
2230720,1100.0
2232598,1330.0
2233461,780.0
2235086,800.0
2235947,545.0
2236820,545.0
2238593,1380.0
2239489,600.0
2240546,570.0
2242249,1230.0
2242961,545.0
2244496,850.0
2245385,600.0
2246230,770.0
2246924,750.0
2247863,540.0
2248459,440.0
2250229,1400.0
2250983,600.0
2251819,600.0
2252598,545.0
2253830,600.0
2255593,1185.0
2256476,750.0
2257505,600.0
2258284,545.0
2259305,600.0
2260211,740.0
2261989,1230.0
2263820,1550.0
2264653,770.0
2265400,605.0
2267137,1155.0
2268993,1290.0
2269772,575.0
2271137,990.0
2272765,1090.0
2273532,570.0
2275572,1145.0
2276303,540.0
2279023,1510.0
2279926,725.0
2280649,550.0
2281427,515.0
2282242,540.0
2282917,550.0
2284022,800.0
2285565,950.0
2286582,600.0
2288278,1095.0
2290111,1430.0
2291940,1345.0
2292776,550.0
2293526,575.0
2294664,570.0
2295508,610.0
2297286,1205.0
2298317,775.0
2299556,780.0
2300197,320.0
2301162,600.0
2301958,600.0
2302664,600.0
2303481,540.0
2304581,775.0
2305640,600.0
2307579,1170.0
2309469,1230.0
2310254,570.0
2311900,1170.0
2314003,1215.0
2314923,810.0
2315490,230.0
2317449,1280.0
2318264,545.0
2318950,385.0
2320350,885.0
2321347,605.0
2321857,375.0
2323820,1430.0
2324684,600.0
2326821,1830.0
2328130,960.0
2328965,970.0
2329901,545.0
2331889,1175.0
2332835,605.0
2333506,335.0
2334405,600.0
2335436,745.0
2336649,575.0
2337304,455.0
2338096,515.0
2339189,600.0
2339929,600.0
2341744,1175.0
2342467,800.0
2343494,600.0
2345383,1235.0
2346264,540.0
2346942,600.0
2348693,1060.0
2349567,575.0
2350357,705.0
2351192,570.0
2352054,600.0
2353015,570.0
2353980,520.0
2354697,575.0
2355539,540.0
2356321,540.0
2356816,305.0
2357292,230.0
2358942,985.0
2360402,1090.0
2361443,800.0
2362262,575.0
2363193,545.0
2364094,600.0
2364990,600.0
2366846,1405.0
2368495,1250.0
2369371,600.0
2370232,570.0
2371011,600.0
2372458,720.0
2373369,740.0
2374177,485.0
2375803,1430.0
2377391,1100.0
2378258,575.0
2379214,800.0
2380098,570.0
2380991,555.0
2381821,715.0
2382695,485.0
2383230,245.0
2384262,580.0
2385157,580.0
2386050,800.0
2386994,575.0
2387938,805.0
2388696,540.0
2389474,570.0
2390442,800.0
2391346,555.0
2392913,1070.0
2393736,600.0
2395373,1260.0
2396263,515.0
2397072,505.0
2398030,605.0
2398944,600.0
2400024,600.0
2400869,550.0
2401889,570.0
2402844,580.0
2404533,1010.0
2405359,600.0
2406314,600.0
2407280,605.0
2408099,600.0
2408973,745.0
2410055,770.0
2411639,1095.0
2413117,1035.0
2414147,575.0
2415042,950.0
2415843,545.0
2417525,1175.0
2419529,1290.0
2420534,575.0
2421222,525.0
2423037,1235.0
2424441,1105.0
2425450,605.0
2426399,600.0
2427384,740.0
2428197,545.0
2429082,580.0
2430126,575.0
2431433,895.0
2432454,600.0
2434207,1140.0
2435002,600.0
2435790,570.0
2436760,780.0
2438424,1175.0
2439408,605.0
2440213,525.0
2441171,600.0
2442029,550.0
2442825,575.0
2443650,695.0
2444523,605.0
2445675,600.0
2447269,985.0
2448117,570.0
2449808,1330.0
2450745,600.0
2451642,545.0
2452386,570.0
2454320,1175.0
2455119,540.0
2455916,745.0
2457814,1430.0
2459354,1300.0
2460123,540.0
2461862,1430.0
2463783,1575.0
2464754,600.0
2465757,600.0
2466712,600.0
2467522,550.0
2468628,800.0
2469485,600.0
2471279,1155.0
2472099,780.0
2472959,805.0
2473506,490.0
2474306,475.0
2475622,890.0
2476557,600.0
2477442,570.0
2479322,1230.0
2480078,540.0
2480949,600.0
2482763,1100.0
2483598,570.0
2485304,1115.0
2486231,800.0
2487012,510.0
2488035,570.0
2488845,540.0
2490314,1315.0
2491948,1125.0
2492853,600.0
2493716,555.0
2494557,600.0
2495368,600.0
2496181,570.0
2496856,360.0
2498277,850.0
2499110,775.0
2500263,540.0
2501081,600.0
2502043,800.0
2502921,745.0
2503723,515.0
2504496,545.0
2505091,380.0
2505866,545.0
2506739,600.0
2508311,1720.0
2509307,570.0
2510217,575.0
2512190,1120.0
2513092,600.0
2513800,545.0
2514482,570.0
2515339,605.0
2516278,600.0
2517084,600.0
2517831,570.0
2518438,440.0
2519212,745.0
2519932,545.0
2521705,1175.0
2522645,605.0
2523368,545.0
2524259,600.0
2525597,895.0
2526307,775.0
2527138,510.0
2527892,605.0
2528651,600.0
2529525,800.0
2530305,520.0
2531171,600.0
2531870,770.0
2532679,570.0
2533477,515.0
2534975,925.0
2535699,570.0
2537135,1145.0
2538227,715.0
2539114,575.0
2539951,545.0
2540816,550.0
2541613,600.0
2542449,600.0
2543433,605.0
2544308,580.0
2545093,525.0
2545702,555.0
2546537,570.0
2547268,715.0
2548912,1355.0
2549731,600.0
2550579,600.0
2551398,745.0
2552117,800.0
2552906,545.0
2553589,575.0
2554508,600.0
2555376,575.0
2556065,570.0
2556949,600.0
2557648,515.0
2558506,600.0
2559349,925.0
2560130,545.0
2560995,800.0
2561783,740.0
2562533,515.0
2563209,600.0
2564289,680.0
2564910,545.0
2565734,545.0
2567387,1520.0
2568251,605.0
2569302,600.0
2570378,705.0
2571282,600.0
2572167,800.0
2572893,600.0
2573637,540.0
2574922,900.0
2576132,880.0
2577038,575.0
2577983,600.0
2578775,515.0
2579612,600.0
2581253,1290.0
2582097,745.0
2582836,775.0
2583620,800.0
2584500,575.0
2585324,600.0
2586148,545.0
2587237,600.0
2588920,1155.0
2589584,525.0
2590571,755.0
2591236,435.0
2592232,775.0
2592997,775.0
2594599,1110.0
2595437,485.0
2596196,575.0
2596954,540.0
2597773,600.0
2598534,540.0
2599652,800.0
2600372,600.0
2601178,570.0
2601895,545.0
2602660,545.0
2603344,435.0
2605003,1375.0
2606030,660.0
2608183,1420.0
2608907,570.0
2609499,405.0
2610445,575.0
2611967,860.0
2613518,1235.0
2614201,570.0
2614924,550.0
2616724,1175.0
2618646,1185.0
2619618,545.0
2621267,1090.0
2621958,545.0
2622707,805.0
2623448,575.0
2624396,770.0
2625395,575.0
2626480,600.0
2627246,525.0
2628068,800.0
2628796,770.0
2629480,580.0
2630267,570.0
2631150,605.0
2632773,1025.0
2633733,600.0
2635663,1550.0
2636429,770.0
2637263,740.0
2638139,600.0
2638992,570.0
2639845,570.0
2640767,570.0
2641488,540.0
2642368,715.0
2643144,545.0
2644124,555.0
2644771,395.0
2646289,1050.0
2647047,515.0
2647912,570.0
2648741,600.0
2649664,605.0
2650470,1000.0
2651356,575.0
2651985,495.0
2653096,540.0
2654081,605.0
2654952,600.0
2655922,600.0
2656500,495.0
2658111,940.0
2658905,520.0
2659910,580.0
2660775,740.0
2662500,1355.0
2663335,800.0
2664161,575.0
2665553,900.0
2666479,585.0
2667262,570.0
2668111,515.0
2668921,540.0
2669890,770.0
2670791,600.0
2671451,740.0
2673005,1060.0
2674547,1040.0
2675402,570.0
2677304,1120.0
2678015,600.0
2678950,545.0
2679788,550.0
2680935,600.0
2681761,570.0
2683397,1155.0
2685006,1545.0
2685853,600.0
2686761,570.0
2687524,775.0
2688206,545.0
2689200,575.0
2689702,245.0
2690613,600.0
2691328,545.0
2692277,635.0
2694293,1335.0
2695880,1175.0
2696774,605.0
2697478,605.0
2698249,545.0
2699055,600.0
2699774,545.0
2700605,515.0
2701508,545.0
2702278,600.0
2703214,545.0
2705011,1400.0
2705782,770.0
2707015,950.0
2708015,570.0
2709549,860.0
2710465,745.0
2711376,600.0
2712283,545.0
2713077,580.0
2713759,545.0
2714668,770.0
2715464,570.0
2716273,570.0
2717197,975.0
2718016,500.0
2718861,745.0
2719614,600.0
2720361,485.0
2721368,540.0
2722157,645.0
2723674,1110.0
2724318,545.0
2725065,555.0
2725962,720.0
2727556,1000.0
2729195,1170.0
2730620,1095.0
2731485,540.0
2732256,555.0
2733161,600.0
2733939,525.0
2734826,570.0
2735767,770.0
2736594,740.0
2738345,1115.0
2739343,920.0
2740482,770.0
2741340,545.0
2742978,1125.0
2743846,775.0
2744594,600.0
2746133,1240.0
2746980,600.0
2747806,545.0
2748823,575.0
2749647,800.0
2751325,1175.0
